7296	12016
7312	11952
7312	11888
7312	11808
7312	11728
7312	11616
7312	11520
7312	11408
7312	11312
7296	11184
7296	11040
7296	10896
7280	10736
7280	10576
7264	10400
7264	10240
7248	10064
7248	9888
7232	9728
7232	9568
7216	9424
7200	9312
7184	9200
7168	9088
7152	8976
7136	8864
7120	8768
7104	8688
7088	8624
7072	8544
7056	8464
7040	8400
7024	8336
7008	8288
6976	8240
6960	8192
6944	8144
6928	8096
6896	8048
6880	8000
6864	7968
6848	7920
6832	7888
6800	7840
6784	7808
6768	7760
6752	7712
6752	7680
6736	7664
6720	7648
6704	7632
6704	7616
6688	7600
6688	7600
6672	7584
6672	7584
6656	7584
6656	7584
6640	7584
6624	7568
6624	7568
6608	7552
6608	7552
6592	7552
6592	7552
6576	7552
6560	7536
6560	7552
6544	7536
6544	7536
6528	7520
6512	7504
6512	7504
6512	7488
6496	7472
6496	7456
6496	7424
6480	7408
6480	7408
6480	7376
6480	7360
6480	7344
6464	7344
6464	7312
6464	7280
6464	7264
6448	7248
6448	7232
6432	7232
6432	7216
6416	7200
6400	7200
6400	7184
6384	7168
6384	7136
6368	7136
6368	7120
6352	7104
6352	7088
6352	7072
6352	7040
6336	7024
6336	7008
6336	6992
6336	6976
6336	6960
6320	6928
6320	6912
6304	6880
6304	6848
6304	6832
6304	6816
6288	6784
6288	6768
6272	6736
6256	6736
6256	6720
6272	6688
6288	6672
6336	6656
6384	6624
6448	6592
6544	6560
6688	6528
6848	6512
7008	6496
7184	6480
7360	6464
7520	6432
7648	6416
7760	6400
7856	6368
7936	6336
8016	6336
8080	6320
8128	6288
8176	6256
8224	6240
8256	6224
8288	6208
8320	6192
8352	6192
8368	6208
8368	6240
8384	6272
8384	6336
8368	6464
8352	6656
8336	6912
8320	7184
8304	7472
8288	7776
8288	8080
8256	8368
8240	8656
8224	8928
8208	9184
8208	9440
8192	9680
8176	9888
8160	10096
8160	10288
8144	10480
8144	10656
8128	10832
8128	10976
8112	11136
8112	11280
8096	11424
8096	11552
8096	11664
8080	11776
8080	11888
8080	11984
8080	12080
8064	12160
8064	12224
8064	12272
8048	12320
8032	12336
8016	12352
7984	12352
7968	12336
7920	12320
7872	12288
7792	12256
7728	12208
7648	12144
7584	12080
7520	12032
7488	11968
7456	11888
7456	11824
7472	11744
7504	11664
7520	11600
7536	11520
7552	11424
7568	11328
7584	11232
7584	11136
7600	11024
7600	10912
7600	10800
7600	10672
7600	10528
7584	10368
7568	10224
7568	10064
7552	9888
7536	9712
7520	9552
7504	9376
7488	9216
7472	9072
7456	8944
7440	8816
7424	8704
7392	8592
7392	8496
7376	8384
7360	8288
7344	8208
7328	8112
7312	8032
7296	7968
7280	7888
7264	7840
7248	7776
7232	7712
7216	7664
7200	7616
7168	7584
7152	7536
7136	7504
7120	7472
7104	7424
7088	7392
7056	7360
7040	7328
7040	7312
7008	7280
6992	7232
6976	7200
6960	7168
6944	7136
6928	7088
6912	7072
6896	7040
6896	7040
6880	7024
6864	7008
6864	6992
6864	6992
6848	7024
6832	7040
6832	7040
6816	7056
6816	7056
6800	7072
6784	7088
6784	7088
6768	7088
6768	7088
6768	7072
6752	7056
6752	7040
6736	7024
6736	6976
6736	6960
6720	6928
6720	6912
6720	6880
6704	6864
6704	6832
6688	6832
6672	6816
6672	6800
6656	6784
6656	6784
6640	6784
6640	6768
6624	6768
6608	6752
6608	6736
6592	6736
6576	6720
6576	6704
6560	6688
6560	6688
6544	6672
6544	6656
6544	6624
6544	6608
6544	6592
6544	6576
6544	6560
6544	6528
6544	6512
6544	6496
6544	6480
6544	6464
6544	6432
6544	6416
6544	6416
6544	6384
6560	6368
