812.8	757.89
809.42	754.21
798.94	741.32
779.99	714.48
759.09	677.86
747.52	644.12
753.04	625.82
773.64	626.1
799	637.4
818.07	648.03
826.06	650.59
825.96	645.47
824.39	638.16
825.94	633.8
830.43	633.74
834.59	635.96
835.86	637.83
834.48	638.36
832.63	638.38
832.17	639.06
832.71	640.45
832.03	641.52
829.02	641.34
825.78	640.28
825.8	639.84
830.3	641.61
837.06	646.31
842.4	653.67
843.98	662.89
841.93	673.21
837.79	684.24
833.36	695.94
829.65	708.41
826.67	721.56
824.63	735.03
824.93	748.35
829.58	761.15
838.94	773.34
850.25	785.12
858.99	796.71
862.12	808.19
860.32	819.45
857.04	830.43
855.73	841.14
857.34	851.62
860.19	861.86
861.86	871.82
861.46	881.56
860	891.21
859.02	900.73
859.1	909.81
859.71	918.08
860	925.41
859.81	932
859.62	938.13
859.8	943.88
860.2	949.06
860.34	953.43
859.86	956.93
858.78	959.67
857.41	961.81
855.98	963.5
854.66	964.95
853.58	966.3
852.74	967.37
851.83	967.61
850.58	966.55
849.05	964.34
847.59	961.8
846.41	959.85
845.2	958.86
843.25	958.47
840.2	958.09
836.34	957.36
832.16	956.27
827.74	954.88
822.72	953.19
816.74	951.16
810.13	948.9
803.93	946.62
799.21	944.36
796.33	941.9
795.12	939.03
795.42	935.82
797.06	932.51
799.49	929.12
801.69	925.33
802.84	920.78
802.93	915.37
802.65	909.36
802.51	903.06
802.13	896.62
800.65	890.13
797.61	883.76
793.48	877.75
789.06	872.03
784.49	866.11
779.48	859.53
774.31	852.43
769.87	845.53
766.33	839.38
762.39	833.79
756.77	828.11
750.03	822.03
744.39	815.94
741.54	810.32
740.85	805.19
739.89	800.02
736.71	794.39
731.27	788.37
725.1	782.36
719.54	776.62
714.25	771
708.57	765.42
703.97	760.4
703.85	756.74
710.34	754.65
721.35	753.43
731.58	751.91
736.46	749.41
735.45	746.09
731.65	742.5
728.75	739.16
728.62	736.34
730.85	734.24
733.81	732.99
735.97	732.53
736.78	732.55
736.69	732.6
736.63	732.48
737.2	732.26
738.16	732.01
738.67	731.68
738.08	731.21
736.59	730.8
735.04	730.87
734.19	731.61
733.98	732.67
733.58	733.46
732.45	733.72
730.89	733.78
729.63	734.17
729.01	735.08
728.77	736.2
728.5	737.05
728.09	737.38
727.77	737.29
727.6	737.06
727.38	737.05
727.01	737.64
726.79	739.03
727.2	741.03
728.28	743.07
729.45	744.49
730.12	744.94
730.2	744.58
730.04	743.84
729.83	743.08
729.32	742.41
728.14	741.88
726.49	741.69
725.11	742.01
724.55	742.76
724.52	743.51
724.31	743.81
723.6	743.63
722.66	743.28
721.8	743.13
720.92	743.24
719.72	743.36
718.34	743.21
717.44	742.53
717.51	741.21
718.19	739.36
718.56	737.39
718.06	735.84
717.05	735.07
716.35	734.93
716.39	734.91
716.82	734.56
717.06	733.77
716.91	732.66
716.48	731.2
715.82	729.06
714.87	726.03
713.6	722.35
712.07	718.77
710.41	715.96
708.24	714
704.52	712.37
698.73	710.53
691.81	708.37
685.66	706.15
682.22	704.16
682.91	702.49
688.43	701.08
697.95	699.73
708.49	698.16
715.95	696.07
717.62	693.36
714.08	690.31
708.53	687.56
704.24	685.68
702.4	684.75
702.08	684.3
701.75	683.72
700.77	682.75
699.48	681.52
698.36	680.25
697.44	679
696.39	677.67
695.16	676.18
694.26	674.59
694.08	673
694.39	671.45
694.64	669.94
694.61	668.45
694.61	666.92
695.02	665.15
695.77	662.97
696.34	660.4
696.48	657.83
696.47	655.73
696.83	654.33
697.71	653.36
698.97	652.38
700.41	651.13
702	649.7
703.69	648.3
705.22	646.98
706.23	645.63
706.74	644.24
707.28	642.98
708.32	641.87
709.63	640.69
710.37	639.14
709.83	637.32
708.31	635.81
706.89	635.16
706.43	635.31
706.85	635.52
707.49	635.03
707.48	633.56
705.82	631.36
702.87	628.98
701.33	627.08
704.3	626.1
712.33	626.09
722.69	626.6
731.31	626.95
735.75	626.59
736.59	625.5
736.47	624.11
737.78	623.01
740.63	622.45
743.19	622.29
744.16	622.39
744.33	622.81
745.46	623.55
748.15	624.25
751.04	624.24
752.03	623.13
750.19	621.28
746.51	619.57
742.95	618.75
740.55	618.86
738.91	619.27
737.02	619.32
734.22	618.82
730.69	617.98
726.72	617.07
722.18	616.2
717.35	615.56
713.93	615.56
714.79	616.6
722.04	618.65
735.02	621.09
750.31	623.05
764.09	624
774.7	623.84
783.23	622.71
791.79	620.74
801.75	618.12
813.05	615.27
824.62	612.73
835.1	610.91
843.57	609.83
850.06	609.35
855.54	609.41
861.13	610.09
867.07	611.23
872.46	612.4
876.32	613.1
878.62	613.19
880.15	612.91
881.63	612.56
883.14	612.16
884.28	611.66
884.99	611.25
885.77	611.43
887.1	612.7
888.79	615.26
890.07	619.06
890.16	623.98
889.2	630.06
888.55	637.48
889.55	646.32
892.21	656.53
895.42	668.05
898.12	680.83
899.87	694.57
900.89	708.69
901.61	722.53
902.32	735.84
903	748.86
903.53	761.9
903.64	774.86
