415	524
414	525
412	518
411	525
410	566
409	623
409	652
409	595
409	509
410	513
410	526
410	534
410	530
409	529
408	532
407	529
407	532
409	531
411	532
414	535
418	532
425	535
436	535
449	534
462	538
473	535
482	540
490	539
496	538
502	542
506	540
510	543
512	544
512	540
511	543
511	540
509	539
507	539
505	535
503	536
502	534
501	530
500	532
499	527
499	530
499	528
498	525
497	528
494	526
490	526
485	527
478	525
472	530
470	526
472	528
474	530
476	527
478	530
479	529
480	528
480	530
481	526
482	529
482	528
482	527
482	529
482	526
481	527
480	527
479	525
477	527
474	526
472	526
469	527
467	523
465	527
463	524
462	525
460	526
459	522
458	527
458	525
457	522
457	525
456	524
455	529
454	528
452	528
450	534
448	531
447	533
445	532
445	527
444	527
444	522
443	522
443	522
443	519
443	523
443	520
442	519
442	523
441	518
441	518
440	524
440	563
439	622
438	640
437	595
436	508
435	504
434	521
433	526
432	528
431	527
430	526
429	529
428	527
427	527
427	529
427	528
429	531
432	530
439	532
451	533
463	530
476	535
487	536
496	535
503	539
508	535
511	539
513	539
514	536
513	541
512	536
510	537
508	538
505	533
503	535
501	530
499	529
497	529
496	524
494	526
493	524
491	522
489	524
487	521
483	524
478	523
472	522
466	525
461	522
462	523
465	524
469	523
473	527
476	523
478	525
478	527
477	523
476	526
475	524
473	522
472	526
470	522
469	526
467	523
465	523
464	525
462	521
461	524
460	523
458	521
457	525
456	521
455	522
454	524
451	519
449	523
447	520
444	523
442	528
439	523
438	530
437	530
436	531
436	535
436	528
436	530
435	525
434	522
433	523
432	520
431	521
430	521
429	519
428	522
427	519
427	520
428	518
429	517
429	549
430	602
430	638
430	628
429	528
429	502
429	511
428	520
428	529
427	527
427	527
425	527
424	528
423	530
423	529
424	530
425	531
427	530
432	534
440	533
451	534
463	536
473	535
482	538
489	538
494	539
497	542
499	538
501	541
501	542
499	539
498	542
496	538
494	538
492	536
490	532
487	533
485	530
483	530
482	528
480	524
479	527
478	524
477	525
474	527
470	525
465	526
458	524
453	525
452	529
455	526
457	528
459	528
461	527
463	531
464	527
464	530
464	529
463	528
463	531
461	526
460	528
458	528
456	525
455	529
453	525
452	526
450	527
449	525
447	526
446	527
445	525
443	527
441	523
440	526
439	526
438	524
437	526
436	523
435	526
433	526
432	526
431	531
429	528
429	531
429	534
429	533
429	537
429	533
429	532
429	532
429	524
429	528
428	524
428	523
428	526
428	521
428	524
428	524
429	523
429	524
429	518
428	535
428	591
427	635
426	645
425	554
424	502
423	517
423	524
423	533
423	529
422	528
421	532
419	528
419	532
419	532
419	531
421	535
424	531
431	535
443	535
456	534
469	538
480	536
489	538
496	541
501	537
504	543
505	542
504	542
503	544
502	540
500	542
498	541
496	539
495	539
493	533
491	535
489	533
488	529
487	532
486	528
486	528
486	528
485	524
483	529
481	526
476	526
471	529
465	526
462	529
463	527
466	528
469	531
471	528
473	531
473	531
472	527
471	532
470	530
470	531
469	530
468	527
466	532
465	528
463	529
462	529
460	526
458	529
456	527
454	529
453	528
452	525
451	529
450	527
448	526
447	529
447	524
445	528
445	527
443	525
442	528
441	525
440	527
439	530
438	525
437	529
436	527
435	529
435	532
435	531
434	535
434	535
433	536
433	535
432	531
432	530
431	527
431	525
431	528
431	524
431	526
431	526
430	525
430	527
431	524
431	523
431	521
431	539
430	603
429	645
429	636
428	542
428	506
427	525
427	532
426	531
426	532
424	528
422	534
422	533
422	531
423	534
423	531
425	535
430	534
439	534
451	537
464	535
477	537
487	541
495	539
501	541
505	539
508	541
510	543
511	543
511	544
510	542
509	540
508	542
506	537
504	539
502	536
499	534
497	535
496	531
495	532
495	531
495	527
495	531
495	528
493	528
490	531
486	527
480	530
474	530
471	529
471	532
474	529
476	532
479	532
480	531
481	533
481	530
482	533
483	532
484	531
484	534
483	529
482	531
481	532
479	529
477	532
475	529
474	530
473	531
471	529
470	530
469	528
467	529
466	531
465	528
463	529
462	530
461	528
460	529
459	528
457	530
456	529
454	526
452	531
450	528
448	529
447	530
445	528
444	529
443	528
442	529
441	530
441	531
441	535
441	533
440	537
440	537
439	537
439	539
439	536
438	533
438	533
437	527
437	529
437	528
436	524
435	529
435	527
434	527
434	529
434	522
434	524
434	531
433	579
433	632
432	647
431	585
430	511
429	511
427	526
426	529
424	532
422	532
421	530
419	533
419	531
419	531
420	534
422	531
425	537
430	533
440	534
453	537
466	536
478	540
489	540
497	538
503	543
508	541
511	545
512	543
512	542
511	544
509	541
507	542
505	541
503	536
501	539
499	533
498	534
496	533
494	528
493	530
492	528
492	527
491	529
490	525
487	527
483	526
478	527
472	529
468	524
469	528
472	529
474	527
476	531
477	528
478	529
478	530
478	527
479	531
479	528
479	529
478	529
477	526
476	529
475	527
473	525
471	528
469	523
467	525
465	526
464	523
462	526
460	525
458	525
455	526
453	525
451	526
450	523
448	524
447	525
445	524
444	526
443	523
442	524
441	528
441	527
440	529
439	530
438	533
437	535
436	532
435	533
434	532
433	526
431	527
431	522
430	523
429	524
429	521
429	525
428	522
428	523
428	522
427	518
426	518
425	534
424	586
423	637
421	638
420	560
419	504
419	508
418	523
417	526
416	528
414	529
412	526
410	530
408	528
407	530
407	531
408	529
410	533
414	532
422	533
433	537
445	534
457	538
466	537
474	537
479	540
483	539
486	542
488	540
489	540
489	544
487	538
486	541
484	538
483	535
481	536
478	531
477	531
475	530
474	525
473	528
474	525
474	523
474	526
474	524
471	525
467	524
462	525
455	526
451	523
452	527
455	526
458	523
460	527
462	525
464	527
464	528
464	525
464	529
464	526
463	526
462	528
461	523
460	527
458	526
457	525
456	525
455	522
454	525
453	525
451	524
450	525
449	522
447	524
445	522
443	523
441	525
439	520
438	525
437	526
436	523
435	526
435	523
435	523
434	525
434	524
433	528
433	527
433	527
432	533
432	532
431	535
431	533
430	529
430	530
430	524
430	525
430	524
430	522
430	525
430	522
430	523
430	522
430	519
429	522
429	515
429	530
428	585
428	633
428	643
428	560
427	500
427	515
427	523
426	529
425	527
423	526
421	529
420	525
419	529
420	529
421	529
422	532
425	530
432	531
444	534
457	531
470	536
481	533
491	535
499	538
505	536
511	540
515	538
517	538
518	542
517	538
515	539
513	538
511	535
509	536
507	533
505	532
503	530
502	527
501	527
501	525
501	525
501	526
500	523
498	525
495	523
490	523
484	527
477	521
471	526
470	525
471	526
474	526
476	524
477	529
478	528
477	526
475	529
474	527
473	527
472	530
471	526
470	528
469	526
468	524
467	528
465	524
463	528
462	524
460	524
459	527
457	524
455	526
454	525
453	523
451	525
449	524
447	524
446	526
444	522
442	526
441	522
440	524
439	526
439	522
439	525
438	528
438	527
437	531
436	530
435	534
434	534
433	532
433	532
431	527
431	527
430	525
430	524
429	524
429	520
429	522
428	523
428	521
427	524
427	519
426	516
426	526
425	567
424	628
423	644
422	581
420	505
419	510
417	526
417	530
416	525
415	530
413	526
413	529
413	530
413	527
414	532
415	530
418	530
424	533
434	531
447	534
461	533
473	533
484	537
493	536
500	539
506	538
510	539
512	541
512	538
510	540
508	540
506	537
504	539
503	534
501	534
500	533
499	530
497	531
496	527
495	525
494	528
494	523
494	527
493	525
491	523
488	525
483	523
477	525
471	525
469	524
470	526
472	525
474	527
476	527
478	526
478	527
478	524
478	529
478	527
478	524
477	526
476	523
475	524
475	527
474	521
472	525
471	523
470	523
468	525
467	522
465	523
463	522
461	522
458	525
456	520
454	522
453	524
452	519
450	525
450	521
449	520
449	524
448	521
447	523
447	522
446	522
445	527
445	525
444	527
444	528
444	528
443	530
443	527
443	528
442	524
442	521
442	522
442	518
442	521
442	521
442	517
442	519
442	519
442	518
442	518
441	513
440	538
439	592
438	634
437	632
436	535
435	499
435	510
435	519
435	527
436	522
436	525
436	525
435	524
434	529
434	526
435	526
436	527
438	527
443	531
453	530
465	529
478	533
491	531
501	535
510	536
516	535
522	537
527	535
530	538
531	539
530	536
529	537
526	532
524	535
522	535
520	529
518	531
516	526
514	527
511	527
510	522
508	525
507	523
505	520
503	525
500	520
495	523
489	521
483	522
479	525
480	523
482	524
484	525
486	523
488	527
489	525
489	524
490	527
490	524
489	525
488	524
487	524
486	525
484	522
483	524
481	524
479	523
477	524
475	521
473	522
471	523
469	521
467	524
466	521
464	521
463	523
461	520
460	525
458	521
456	520
455	523
453	521
452	529
451	526
450	525
450	531
449	528
448	532
448	529
447	527
447	527
447	521
446	522
446	521
445	518
444	520
444	518
443	520
443	520
443	517
443	517
442	514
441	542
440	599
439	636
438	630
437	533
436	498
436	512
437	519
437	526
437	524
437	525
436	527
435	525
434	527
434	527
434	528
435	531
437	531
441	531
450	533
461	533
474	537
486	536
496	536
505	540
512	536
517	542
521	540
523	540
524	543
523	538
522	541
521	539
519	535
518	538
515	533
512	531
509	533
506	528
504	530
502	526
501	524
501	528
500	524
498	526
495	525
491	524
485	527
479	526
477	528
478	527
481	526
483	531
486	527
488	528
489	530
488	527
488	530
488	528
487	528
487	528
486	526
485	529
483	527
482	527
480	527
479	524
477	526
475	526
473	525
472	526
470	524
468	524
466	525
464	523
462	526
461	523
459	524
458	526
457	524
456	526
455	524
453	525
452	530
450	527
449	532
448	532
447	533
446	536
445	533
445	533
444	531
443	525
442	527
441	523
440	525
439	523
438	522
438	526
438	523
437	524
437	523
437	516
437	530
437	572
437	630
437	648
436	576
436	505
435	512
434	523
433	532
432	528
430	529
429	530
427	528
427	533
427	530
427	533
429	532
431	532
437	536
448	533
461	535
475	538
487	535
498	540
507	537
513	539
518	542
522	541
524	543
525	541
524	540
522	542
521	538
518	540
516	538
513	535
510	537
508	533
506	532
505	531
504	528
504	531
504	527
503	528
502	530
500	526
496	529
490	527
483	529
477	531
476	527
478	530
480	530
483	529
485	532
487	529
487	532
487	530
486	527
486	532
485	528
485	529
484	529
484	527
483	531
482	527
481	527
479	528
478	526
475	528
472	526
469	526
467	529
464	525
462	527
461	528
460	526
459	528
458	525
457	529
457	531
455	530
454	535
452	534
450	534
449	537
448	534
447	534
446	529
445	527
445	526
443	524
442	525
442	523
441	521
440	524
440	523
440	525
440	521
440	518
439	538
439	593
439	641
439	636
437	541
436	503
435	517
435	530
435	531
434	527
433	529
432	529
431	528
430	530
430	528
431	530
431	533
434	531
440	535
451	531
464	534
478	536
491	535
501	539
510	536
517	538
522	540
526	537
528	542
529	541
529	539
527	540
526	536
525	537
523	536
521	534
519	533
517	529
515	531
514	528
514	526
514	529
514	525
513	526
512	526
509	523
504	527
497	523
490	526
486	527
486	525
489	528
491	527
493	526
495	529
495	527
495	528
495	527
495	525
495	528
495	525
495	527
494	527
493	524
491	527
489	523
487	526
484	525
482	522
480	526
478	523
476	524
474	526
472	522
470	526
469	524
467	526
466	530
464	526
463	530
462	532
460	532
459	535
457	530
456	531
454	527
453	523
452	526
451	522
450	521
449	522
449	521
448	523
448	521
447	519
447	519
446	519
445	555
444	609
443	640
442	620
441	518
440	502
439	515
439	522
439	529
439	526
438	527
438	529
436	525
436	531
436	527
436	530
437	532
439	530
443	534
452	532
464	533
477	535
489	533
500	538
509	536
516	537
521	541
525	537
528	540
528	539
527	537
525	539
523	534
520	535
518	533
515	530
513	531
510	527
509	527
507	529
507	523
506	525
505	525
503	523
501	525
497	522
492	524
486	524
483	523
484	526
487	524
489	525
492	527
494	525
494	528
495	525
495	527
495	526
495	523
495	527
495	526
494	524
493	526
492	522
491	526
489	523
487	523
485	524
483	520
481	524
479	523
478	523
478	528
477	525
476	527
476	530
475	531
474	535
473	531
471	528
469	530
467	523
466	525
465	521
463	519
463	523
462	518
462	522
461	522
461	519
460	520
459	515
458	531
457	577
456	626
455	646
454	578
452	504
451	506
450	516
450	526
449	527
448	525
446	528
444	525
442	528
441	529
441	528
441	532
443	529
446	532
451	533
460	531
472	536
484	534
495	537
503	538
510	537
515	540
518	538
520	541
521	539
521	537
520	539
518	536
516	536
514	535
511	531
507	534
504	530
500	528
497	529
494	525
492	525
490	526
489	524
486	527
482	524
477	525
470	526
464	525
463	529
465	525
468	526
470	530
473	528
474	529
475	528
475	527
474	530
474	527
473	530
472	527
471	525
470	529
469	525
467	529
466	527
464	525
462	529
460	523
458	526
456	527
454	524
452	526
450	525
449	525
447	528
445	523
444	528
443	526
441	528
440	531
439	529
437	532
436	533
435	534
434	538
433	534
432	533
432	531
431	527
431	529
430	526
429	526
428	526
427	524
427	528
426	525
426	524
426	524
426	519
426	543
426	598
426	642
426	641
425	544
423	505
423	518
422	529
421	534
421	530
419	532
418	533
417	531
416	535
416	533
417	535
418	536
422	535
430	539
443	537
456	538
469	541
481	538
489	544
496	543
501	543
503	546
505	544
505	549
504	546
502	543
500	546
499	543
497	544
496	543
495	540
493	540
492	537
491	538
489	538
488	534
487	536
485	534
483	533
481	537
477	533
471	536
465	535
459	534
458	536
460	535
462	536
465	537
466	537
467	539
466	536
465	539
465	538
464	535
464	539
464	536
464	536
